% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
132.521	5	1	6	1582.35	0
132.561	5	1	6	1322.6	0
132.601	5	1	6	1082.14	0
132.641	5	1	6	1016.41	0
132.681	5	1	6	1412.02	0
132.721	5	1	6	3460.63	0
132.761	5	1	6	14096.5	0
132.801	5	1	6	32326.6	0
132.841	5	1	6	14083.2	0
132.881	5	1	6	7026.83	0
132.921	5	1	6	4516.36	0
132.961	5	1	6	3504.51	0
133.001	5	1	6	5094.28	0
133.041	5	1	6	33812.6	0
133.081	5	1	6	26870.8	0
133.121	5	1	6	19236	0
133.161	5	1	6	11847.9	0
133.201	5	1	6	6125.57	0
133.241	5	1	6	2518.98	0
133.281	5	1	6	724.889	0
133.321	5	1	6	386.349	0
133.361	5	1	6	1585.22	0
133.401	5	1	6	5740.53	0
133.441	5	1	6	20620.1	0
133.481	5	1	6	31950.2	0
133.521	5	1	6	38767.8	0
133.561	5	1	6	33388.3	0
133.601	5	1	6	25668.7	0
133.641	5	1	6	18272.6	0
133.681	5	1	6	11419.5	0
133.721	5	1	6	5070.46	0
133.761	5	1	6	498.857	0
133.801	5	1	6	7669.15	0
133.841	5	1	6	27309.2	0
133.881	5	1	6	21650.2	0
133.921	5	1	6	13204.5	0
133.961	5	1	6	7284.7	0
134.001	5	1	6	557.808	0
134.041	5	1	6	1261.72	0
134.081	5	1	6	2472.55	0
134.121	5	1	6	4013.41	0
134.161	5	1	6	5673.37	0
134.201	5	1	6	7337.54	0
134.241	5	1	6	8743.22	0
134.281	5	1	6	9570.78	0
134.321	5	1	6	9924.16	0
134.361	5	1	6	10554.4	0
134.401	5	1	6	9868.65	0
134.441	5	1	6	7525.87	0
134.481	5	1	6	5028.13	0
134.521	5	1	6	3826.67	0
134.561	5	1	6	12699	0
134.601	5	1	6	18913.3	0
134.641	5	1	6	21171.2	0
134.681	5	1	6	19203.6	0
134.721	5	1	6	13934.5	0
134.761	5	1	6	5675.89	0
134.801	5	1	6	2061.56	0
134.841	5	1	6	887.504	0
134.881	5	1	6	548.701	0
134.921	5	1	6	318.443	0
134.961	5	1	6	175.07	0
135.001	5	1	6	316.205	0
135.041	5	1	6	425.432	0
135.081	5	1	6	644.387	0
135.121	5	1	6	640.146	0
135.161	5	1	6	463.314	0
135.201	5	1	6	393.623	0
135.241	5	1	6	494.187	0
135.281	5	1	6	788.568	0
135.321	5	1	6	1359.94	0
135.361	5	1	6	2372.17	0
135.401	5	1	6	3823.57	0
135.441	5	1	6	4112.97	0
135.481	5	1	6	1884.51	0
135.521	5	1	6	1261.32	0
135.561	5	1	6	2358.98	0
135.601	5	1	6	2895.93	0
135.641	5	1	6	1691.94	0
135.681	5	1	6	632.158	0
135.721	5	1	6	460.066	0
135.761	5	1	6	779.046	0
135.801	5	1	6	1517.56	0
135.841	5	1	6	2837.34	0
135.881	5	1	6	5148.45	0
135.921	5	1	6	8433.96	0
135.961	5	1	6	8080.19	0
136.001	5	1	6	3922.77	0
136.041	5	1	6	952.695	0
136.081	5	1	6	811.8	0
136.121	5	1	6	2229.97	0
136.161	5	1	6	11108.2	0
136.201	5	1	6	17094.1	0
136.241	5	1	6	20472.7	0
136.281	5	1	6	8104.19	0
136.321	5	1	6	3645.87	0
136.361	5	1	6	1661.58	0
136.401	5	1	6	684.159	0
136.441	5	1	6	507.645	0
136.481	5	1	6	1801.56	0
136.521	5	1	6	25252.5	0
136.561	5	1	6	28795.3	0
136.601	5	1	6	26143.5	0
136.641	5	1	6	15168.5	0
136.681	5	1	6	5882.54	0
136.721	5	1	6	2408.58	0
136.761	5	1	6	3729.53	0
136.801	5	1	6	8949.9	0
136.841	5	1	6	16527	0
136.881	5	1	6	24283.5	0
136.921	5	1	6	30357.8	0
136.961	5	1	6	34399.4	0
137.001	5	1	6	5756.32	0
137.041	5	1	6	6682.99	0
137.081	5	1	6	8746.6	0
137.121	5	1	6	11671.8	0
137.161	5	1	6	15460.1	0
137.201	5	1	6	21388.9	0
137.241	5	1	6	17744.4	0
137.281	5	1	6	10655.5	0
137.321	5	1	6	4778.28	0
137.361	5	1	6	1504.88	0
137.401	5	1	6	762.581	0
137.441	5	1	6	1206.49	0
137.481	5	1	6	2085.09	0
137.521	5	1	6	17682	0
137.561	5	1	6	14206.1	0
137.601	5	1	6	11375.3	0
137.641	5	1	6	9587	0
137.681	5	1	6	6237.56	0
137.721	5	1	6	5458.7	0
137.761	5	1	6	6561.08	0
137.801	5	1	6	10222.6	0
137.841	5	1	6	11909.9	0
137.881	5	1	6	11877.8	0
137.921	5	1	6	9581.95	0
137.961	5	1	6	4864.62	0
138.001	5	1	6	1216.86	0
138.041	5	1	6	1085.75	0
138.081	5	1	6	1709.94	0
138.121	5	1	6	2905.91	0
138.161	5	1	6	2307.67	0
138.201	5	1	6	1004	0
138.241	5	1	6	722.657	0
138.281	5	1	6	1896.62	0
138.321	5	1	6	5434.48	0
138.361	5	1	6	13677.8	0
138.401	5	1	6	18458.8	0
138.441	5	1	6	20553	0
138.481	5	1	6	10251.1	0
138.521	5	1	6	2981.26	0
138.561	5	1	6	3858.75	0
138.601	5	1	6	9976.93	0
138.641	5	1	6	14713.4	0
138.681	5	1	6	15825.1	0
138.721	5	1	6	13080.3	0
138.761	5	1	6	9957.58	0
138.801	5	1	6	10643.4	0
138.841	5	1	6	11898.8	0
138.881	5	1	6	11929.9	0
138.921	5	1	6	10565.3	0
138.961	5	1	6	8157.23	0
139.001	5	1	6	3279.27	0
139.041	5	1	6	1958.56	0
139.081	5	1	6	1912.49	0
139.121	5	1	6	3014.27	0
139.161	5	1	6	4282.27	0
139.201	5	1	6	5591.09	0
139.241	5	1	6	6702.23	0
139.281	5	1	6	7433.63	0
139.321	5	1	6	7534.2	0
139.361	5	1	6	6905.53	0
139.401	5	1	6	6080.95	0
139.441	5	1	6	6283.98	0
139.481	5	1	6	8123.71	0
139.521	5	1	6	3239.06	0
139.561	5	1	6	3537.94	0
139.601	5	1	6	3767.15	0
139.641	5	1	6	3948.33	0
139.681	5	1	6	4031.06	0
139.721	5	1	6	3812.68	0
139.761	5	1	6	2864.58	0
139.801	5	1	6	1641.86	0
139.841	5	1	6	2270.24	0
139.881	5	1	6	4060.41	0
139.921	5	1	6	6194	0
139.961	5	1	6	9183.76	0
140.001	5	1	6	25642.5	0
140.041	5	1	6	25011.4	0
140.081	5	1	6	17479.3	0
140.121	5	1	6	7428.04	0
140.161	5	1	6	2387.98	0
140.201	5	1	6	1394.25	0
140.241	5	1	6	1802.02	0
140.281	5	1	6	4318	0
140.321	5	1	6	5274.71	0
140.361	5	1	6	6874.11	0
140.401	5	1	6	6183.01	0
140.441	5	1	6	6819.78	0
140.481	5	1	6	11180.8	0
140.521	5	1	6	533.429	0
140.561	5	1	6	363.77	0
140.601	5	1	6	289.695	0
140.641	5	1	6	1278.94	0
140.681	5	1	6	3736.02	0
140.721	5	1	6	7861.17	0
140.761	5	1	6	12418.5	0
140.801	5	1	6	15548	0
140.841	5	1	6	18480.1	0
140.881	5	1	6	16837.1	0
140.921	5	1	6	12324.1	0
140.961	5	1	6	6799.3	0
141.001	5	1	6	8899.43	0
141.041	5	1	6	6117.56	0
141.081	5	1	6	17735	0
141.121	5	1	6	32120.2	0
141.161	5	1	6	28864.6	0
141.201	5	1	6	19844.8	0
141.241	5	1	6	11299.6	0
141.281	5	1	6	5108.79	0
141.321	5	1	6	1453.66	0
141.361	5	1	6	301.743	0
141.401	5	1	6	2316.66	0
141.441	5	1	6	11076.7	0
141.481	5	1	6	24787.3	0
141.521	5	1	6	26360.2	0
141.561	5	1	6	26985.5	0
141.601	5	1	6	23518.7	0
141.641	5	1	6	17846.8	0
141.681	5	1	6	12830.8	0
141.721	5	1	6	10877.2	0
141.761	5	1	6	12543.1	0
141.801	5	1	6	16234.2	0
141.841	5	1	6	19188.3	0
141.881	5	1	6	19079.6	0
141.921	5	1	6	15346.3	0
141.961	5	1	6	9484.43	0
142.001	5	1	6	1933.09	0
142.041	5	1	6	3047.77	0
142.081	5	1	6	5114.72	0
142.121	5	1	6	5107.21	0
142.161	5	1	6	4916.94	0
142.201	5	1	6	5274.92	0
142.241	5	1	6	6536.13	0
142.281	5	1	6	9714.76	0
142.321	5	1	6	8499.83	0
142.361	5	1	6	5137.67	0
142.401	5	1	6	2238.76	0
142.441	5	1	6	720.343	0
142.481	5	1	6	738.566	0
142.521	5	1	6	1742.02	0
142.561	5	1	6	962.777	0
142.601	5	1	6	1587.23	0
142.641	5	1	6	1858.24	0
142.681	5	1	6	1599.41	0
142.721	5	1	6	1123.11	0
142.761	5	1	6	1060.67	0
142.801	5	1	6	1191.72	0
142.841	5	1	6	1069.16	0
142.881	5	1	6	611.557	0
142.921	5	1	6	519.471	0
142.961	5	1	6	814.177	0
143.001	5	1	6	1031.6	0
143.041	5	1	6	998.197	0
143.081	5	1	6	1394.51	0
143.121	5	1	6	1570.39	0
143.161	5	1	6	2114.54	0
143.201	5	1	6	1773.5	0
143.241	5	1	6	1418.6	0
143.281	5	1	6	1538.04	0
143.321	5	1	6	2102.19	0
143.361	5	1	6	3658.06	0
143.401	5	1	6	6242.67	0
143.441	5	1	6	5810.06	0
143.481	5	1	6	5136.11	0
143.521	5	1	6	194.584	0
143.561	5	1	6	210.953	0
143.601	5	1	6	278.592	0
143.641	5	1	6	347.086	0
143.681	5	1	6	453.878	0
143.721	5	1	6	1316.66	0
143.761	5	1	6	3280.93	0
143.801	5	1	6	6419.33	0
143.841	5	1	6	8848.99	0
143.881	5	1	6	8824.66	0
143.921	5	1	6	6549.81	0
143.961	5	1	6	4737.3	0
144.001	5	1	6	15952.7	0
144.041	5	1	6	11264.7	0
144.081	5	1	6	9255.01	0
144.121	5	1	6	4475.69	0
144.161	5	1	6	2455.83	0
144.201	5	1	6	4951.38	0
144.241	5	1	6	11383.2	0
144.281	5	1	6	19028.4	0
144.321	5	1	6	23875.7	0
144.361	5	1	6	14726.1	0
144.401	5	1	6	9329.02	0
144.441	5	1	6	6202.18	0
144.481	5	1	6	4974.74	0
144.521	5	1	6	972.56	0
144.561	5	1	6	915.973	0
144.601	5	1	6	951.804	0
144.641	5	1	6	1164.56	0
144.681	5	1	6	1447.18	0
144.721	5	1	6	1620.33	0
144.761	5	1	6	1713.01	0
144.801	5	1	6	1872.28	0
144.841	5	1	6	2261.34	0
144.881	5	1	6	3129.67	0
144.921	5	1	6	3986.56	0
144.961	5	1	6	3535.13	0
145.001	5	1	6	1428.28	0
145.041	5	1	6	2063.99	0
145.081	5	1	6	3108.44	0
145.121	5	1	6	4189.82	0
145.161	5	1	6	4972.24	0
145.201	5	1	6	3872.39	0
145.241	5	1	6	3236.75	0
145.281	5	1	6	3048.03	0
145.321	5	1	6	3344.1	0
145.361	5	1	6	4322.67	0
145.401	5	1	6	3458.81	0
145.441	5	1	6	2464.33	0
145.481	5	1	6	1553.44	0
145.521	5	1	6	11428.8	0
145.561	5	1	6	15977.5	0
145.601	5	1	6	10582.3	0
145.641	5	1	6	7159.08	0
145.681	5	1	6	5497.32	0
145.721	5	1	6	4731.85	0
145.761	5	1	6	4416.69	0
145.801	5	1	6	2491.45	0
145.841	5	1	6	1922.24	0
145.881	5	1	6	1260.97	0
145.921	5	1	6	704.603	0
145.961	5	1	6	525.699	0
146.001	5	1	6	2718.88	0
146.041	5	1	6	3778.92	0
146.081	5	1	6	4446.59	0
146.121	5	1	6	5535.78	0
146.161	5	1	6	6857.21	0
146.201	5	1	6	7593.16	0
146.241	5	1	6	6984.29	0
146.281	5	1	6	5014.95	0
146.321	5	1	6	2714.72	0
146.361	5	1	6	1674.8	0
146.401	5	1	6	2959.15	0
146.441	5	1	6	6247.32	0
146.481	5	1	6	9793.53	0
146.521	5	1	6	1039.19	0
146.561	5	1	6	921.991	0
146.601	5	1	6	799.654	0
146.641	5	1	6	575.602	0
146.681	5	1	6	456.111	0
146.721	5	1	6	493.429	0
146.761	5	1	6	669.317	0
146.801	5	1	6	874.09	0
146.841	5	1	6	1009.11	0
146.881	5	1	6	1136.05	0
146.921	5	1	6	1287.59	0
146.961	5	1	6	1364.64	0
147.001	5	1	6	1240.31	0
147.041	5	1	6	1615.98	0
147.081	5	1	6	2600.15	0
147.121	5	1	6	3438.97	0
147.161	5	1	6	3808.53	0
147.201	5	1	6	3393.76	0
147.241	5	1	6	2457.3	0
147.281	5	1	6	1428.68	0
147.321	5	1	6	1720.73	0
147.361	5	1	6	3474.84	0
147.401	5	1	6	6105.17	0
147.441	5	1	6	8843.38	0
147.481	5	1	6	10575.3	0
147.521	5	1	6	3915.18	0
147.561	5	1	6	4236.33	0
147.601	5	1	6	4193.12	0
147.641	5	1	6	3943.85	0
147.681	5	1	6	3385.35	0
147.721	5	1	6	2390.44	0
147.761	5	1	6	1735.81	0
147.801	5	1	6	1323.92	0
147.841	5	1	6	1052.45	0
147.881	5	1	6	890.751	0
147.921	5	1	6	845.689	0
147.961	5	1	6	918.103	0
148.001	5	1	6	3656.12	0
148.041	5	1	6	5711.32	0
148.081	5	1	6	7041.92	0
148.121	5	1	6	6995.92	0
148.161	5	1	6	5654.28	0
148.201	5	1	6	3237.93	0
148.241	5	1	6	1452.05	0
148.281	5	1	6	816.189	0
148.321	5	1	6	741.673	0
148.361	5	1	6	822.958	0
148.401	5	1	6	875.033	0
148.441	5	1	6	776.638	0
148.481	5	1	6	579.152	0
148.521	5	1	6	6080.46	0
148.561	5	1	6	7728.34	0
148.601	5	1	6	8087.75	0
148.641	5	1	6	7033.6	0
148.681	5	1	6	5060.31	0
148.721	5	1	6	3017.28	0
148.761	5	1	6	1698.63	0
148.801	5	1	6	1455.12	0
148.841	5	1	6	2033.08	0
148.881	5	1	6	2743.21	0
148.921	5	1	6	2869.57	0
148.961	5	1	6	2142.95	0
149.001	5	1	6	2416.54	0
149.041	5	1	6	2190.49	0
149.081	5	1	6	1368.82	0
149.121	5	1	6	816.291	0
149.161	5	1	6	483.326	0
149.201	5	1	6	486.019	0
149.241	5	1	6	1143.88	0
149.281	5	1	6	2154.17	0
149.321	5	1	6	3232.1	0
149.361	5	1	6	3557.86	0
149.401	5	1	6	2062.47	0
149.441	5	1	6	1217.38	0
149.481	5	1	6	708.013	0
149.521	5	1	6	6098.28	0
149.561	5	1	6	4969.81	0
149.601	5	1	6	4554.42	0
149.641	5	1	6	3515.31	0
149.681	5	1	6	2875.07	0
149.721	5	1	6	2251.44	0
149.761	5	1	6	1653.19	0
149.801	5	1	6	1573.21	0
149.841	5	1	6	3156.19	0
149.881	5	1	6	6316.47	0
149.921	5	1	6	9016.51	0
149.961	5	1	6	3643.86	0
150.001	5	1	6	790.407	0
150.041	5	1	6	2186.71	0
150.081	5	1	6	5178.61	0
150.121	5	1	6	7428.51	0
150.161	5	1	6	7005.95	0
150.201	5	1	6	4411.18	0
150.241	5	1	6	1990.93	0
150.281	5	1	6	1770.86	0
150.321	5	1	6	3670.81	0
150.361	5	1	6	5700.26	0
150.401	5	1	6	5888.16	0
150.441	5	1	6	4073.44	0
150.481	5	1	6	2038.78	0
150.521	5	1	6	3889.35	0
150.561	5	1	6	1738.01	0
150.601	5	1	6	546.509	0
150.641	5	1	6	175.517	0
150.681	5	1	6	297.931	0
150.721	5	1	6	625.684	0
150.761	5	1	6	796.239	0
150.801	5	1	6	725.679	0
150.841	5	1	6	644.507	0
150.881	5	1	6	619.594	0
150.921	5	1	6	689.983	0
150.961	5	1	6	1037.41	0
151.001	5	1	6	2189.64	0
151.041	5	1	6	809.182	0
151.081	5	1	6	142.694	0
151.121	5	1	6	184.431	0
151.161	5	1	6	589.617	0
151.201	5	1	6	954.223	0
151.241	5	1	6	1067.45	0
151.281	5	1	6	975.176	0
151.321	5	1	6	869.662	0
151.361	5	1	6	833.192	0
151.401	5	1	6	971.735	0
151.441	5	1	6	1423.47	0
151.481	5	1	6	1932.19	0
151.521	5	1	6	660.974	0
151.561	5	1	6	1617.89	0
151.601	5	1	6	2847.5	0
151.641	5	1	6	3825.02	0
151.681	5	1	6	4031.44	0
151.721	5	1	6	3311.93	0
151.761	5	1	6	2091.83	0
151.801	5	1	6	1198.92	0
151.841	5	1	6	1352.98	0
151.881	5	1	6	2715.54	0
151.921	5	1	6	4704.53	0
151.961	5	1	6	6295.07	0
152.001	5	1	6	4072.46	0
152.041	5	1	6	2826.7	0
152.081	5	1	6	1166.86	0
152.121	5	1	6	394.891	0
152.161	5	1	6	585.236	0
152.201	5	1	6	1347.73	0
152.241	5	1	6	2897.09	0
152.281	5	1	6	5475.88	0
152.321	5	1	6	5110.93	0
152.361	5	1	6	4021.32	0
152.401	5	1	6	3011.81	0
152.441	5	1	6	2627.31	0
152.481	5	1	6	2696.6	0
152.521	5	1	6	4916.96	0
152.561	5	1	6	4456.7	0
152.601	5	1	6	3277.8	0
152.641	5	1	6	2320.29	0
152.681	5	1	6	2786.84	0
152.721	5	1	6	5265.08	0
152.761	5	1	6	9027.24	0
152.801	5	1	6	12205	0
152.841	5	1	6	12892.3	0
152.881	5	1	6	10455.8	0
152.921	5	1	6	6101.52	0
152.961	5	1	6	2273.06	0
153.001	5	1	6	12057.4	0
153.041	5	1	6	13108.6	0
153.081	5	1	6	13680.2	0
153.121	5	1	6	13824.7	0
153.161	5	1	6	13319.9	0
153.201	5	1	6	11929.1	0
153.241	5	1	6	9709.49	0
153.281	5	1	6	7004.42	0
153.321	5	1	6	4383.54	0
153.361	5	1	6	2356.11	0
153.401	5	1	6	1144.03	0
153.441	5	1	6	676.506	0
153.481	5	1	6	726.198	0
153.521	5	1	6	373.386	0
153.561	5	1	6	1755.4	0
153.601	5	1	6	5597.3	0
153.641	5	1	6	10591.1	0
153.681	5	1	6	14333.3	0
153.721	5	1	6	14802.8	0
153.761	5	1	6	11715.3	0
153.801	5	1	6	6877.21	0
153.841	5	1	6	3078.71	0
153.881	5	1	6	2298.49	0
153.921	5	1	6	4515.18	0
153.961	5	1	6	7877.69	0
154.001	5	1	6	1210.59	0
154.041	5	1	6	1142.43	0
154.081	5	1	6	2647.7	0
154.121	5	1	6	3097.84	0
154.161	5	1	6	2290.25	0
154.201	5	1	6	1315.58	0
154.241	5	1	6	1523.39	0
154.281	4	1	12	941.903	0
154.321	4	1	12	782.415	0
154.361	4	1	12	981.858	0
154.401	4	1	12	1091.44	0
154.441	4	1	12	854.428	0
154.481	4	1	12	488.461	0
154.521	4	1	12	186.28	0
154.561	4	1	12	898.885	0
154.601	4	1	12	2219.02	0
154.641	4	1	12	3597.02	0
154.681	4	1	12	4327.61	0
154.721	5	1	7	2646.53	0
154.761	5	1	7	2214.87	0
154.801	5	1	7	1673.82	0
154.841	5	1	7	1116.11	0
154.881	5	1	7	678.021	0
154.921	5	1	7	467.53	0
154.961	5	1	7	486.167	0
155.001	5	1	7	3562.5	0
155.041	5	1	7	5656.49	0
155.081	5	1	7	7232.59	0
155.121	5	1	7	7338.95	0
155.161	5	1	7	5852.24	0
155.201	5	1	7	3564.66	0
155.241	5	1	7	1597.34	0
155.281	5	1	7	635.815	0
155.321	5	1	7	554.866	0
155.361	5	1	7	740.149	0
155.401	5	1	7	784.659	0
155.441	5	1	7	987.095	0
155.481	5	1	7	2167.09	0
155.521	5	1	7	3007.9	0
155.561	5	1	7	8519.1	0
155.601	5	1	7	16072.1	0
155.641	5	1	7	21437.1	0
155.681	5	1	7	20990.3	0
155.721	5	1	7	14612.5	0
155.761	5	1	7	6193.11	0
155.801	5	1	7	1159.37	0
155.841	5	1	7	2648.16	0
155.881	5	1	7	9267.61	0
155.921	5	1	7	16161.1	0
155.961	5	1	7	18523.8	0
156.001	5	1	7	299.921	0
156.041	5	1	7	98.1043	0
156.081	5	1	7	472.694	0
156.121	5	1	7	956.417	0
156.161	5	1	7	1119.95	0
156.201	5	1	7	926.563	0
156.241	5	1	7	760.194	0
156.281	5	1	7	1111.65	0
156.321	5	1	7	2135.69	0
156.361	5	1	7	3465.61	0
156.401	5	1	7	4388.93	0
156.441	5	1	7	4373.25	0
156.481	5	1	7	3468.99	0
156.521	5	1	7	2304.55	0
156.561	5	1	7	2912.35	0
156.601	5	1	7	2522.17	0
156.641	5	1	7	1417.09	0
156.681	5	1	7	433.143	0
156.721	5	1	7	414.488	0
156.761	5	1	7	1690.7	0
156.801	5	1	7	3926.19	0
156.841	5	1	7	6395.61	0
156.881	5	1	7	8453.51	0
156.921	5	1	7	9851.96	0
156.961	5	1	7	10685.2	0
157.001	5	1	7	1653.72	0
157.041	4	1	13	327.434	0
157.081	4	1	13	577.545	0
157.121	4	1	13	825.081	0
157.161	4	1	13	936.013	0
157.201	4	1	13	829.545	0
157.241	4	1	13	542.32	0
157.281	4	1	13	221.325	0
157.321	4	1	13	42.5554	0
157.361	4	1	13	98.8405	0
157.401	4	1	13	351.724	0
157.441	4	1	13	683.006	0
157.481	4	1	13	997.012	0
157.521	5	1	8	153.17	0
157.561	5	1	8	721.272	0
157.601	5	1	8	2036.25	0
157.641	5	1	8	3193.75	0
157.681	5	1	8	1737.4	0
157.721	5	1	8	1029.66	0
157.761	5	1	8	595.494	0
157.801	5	1	8	326.149	0
157.841	5	1	8	316.277	0
157.881	5	1	8	1383.53	0
157.921	5	1	8	3515.21	0
157.961	5	1	8	4957.71	0
158.001	5	1	8	3049.27	0
158.041	5	1	8	1667.4	0
158.081	5	1	8	1812.78	0
158.121	5	1	8	3124.18	0
158.161	5	1	8	4360.97	0
158.201	5	1	8	4495.49	0
158.241	5	1	8	3611.66	0
158.281	5	1	8	2813.46	0
158.321	5	1	8	3241.43	0
158.361	5	1	8	5043.88	0
158.401	5	1	8	7135.42	0
158.441	5	1	8	7957.02	0
158.481	5	1	8	6699.76	0
158.521	5	1	8	437.697	0
158.561	5	1	8	572.908	0
158.601	5	1	8	471.825	0
158.641	5	1	8	548.913	0
158.681	5	1	8	904.415	0
158.721	5	1	8	1942.74	0
158.761	5	1	8	3741.31	0
158.801	5	1	8	4344.19	0
158.841	5	1	8	4216.56	0
158.881	5	1	8	3323.19	0
158.921	5	1	8	1549.75	0
158.961	5	1	8	662.946	0
159.001	5	1	8	5036.32	0
159.041	5	1	8	3976.54	0
159.081	5	1	8	5224.67	0
159.121	5	1	8	2808.31	0
159.161	5	1	8	1145.72	0
159.201	5	1	8	578.236	0
159.241	5	1	8	555.643	0
159.281	5	1	8	726.839	0
159.321	5	1	8	917.323	0
159.361	5	1	8	1147.24	0
159.401	5	1	8	1517.46	0
159.441	5	1	8	1690.89	0
159.481	5	1	8	1835.09	0
159.521	5	1	8	1262.75	0
159.561	5	1	8	1592.31	0
159.601	5	1	8	1910.04	0
159.641	5	1	8	1666.15	0
159.681	5	1	8	1186.92	0
159.721	5	1	8	839.531	0
159.761	5	1	8	1008.28	0
159.801	5	1	8	1865.7	0
159.841	5	1	8	2907.74	0
159.881	5	1	8	3409.9	0
159.921	5	1	8	4187.57	0
159.961	5	1	8	5277.14	0
