Time	#DestinationIp	Send Tcp throughput	Number of Lost Pkts	Number of Tx Pkts
1.75		7.0.0.2		0			0			101
1.755		1.0.0.2		0			0			102
1.755		7.0.0.2		0			0			102
1.76		1.0.0.2		0			0			102
1.76		7.0.0.2		0			0			102
1.765		1.0.0.2		0			0			103
1.765		7.0.0.2		0			0			103
1.77		1.0.0.2		0			0			103
1.77		7.0.0.2		0			0			103
1.775		1.0.0.2		0			0			104
1.775		7.0.0.2		0			0			104
1.78		1.0.0.2		0			0			104
1.78		7.0.0.2		0			0			104
1.785		1.0.0.2		0			0			105
1.785		7.0.0.2		0			0			105
1.79		1.0.0.2		0			0			105
1.79		7.0.0.2		0			0			105
1.795		1.0.0.2		0			0			106
1.795		7.0.0.2		0			0			106
1.8		1.0.0.2		0			0			106
1.8		7.0.0.2		0			0			106
1.805		1.0.0.2		0			0			107
1.805		7.0.0.2		0			0			107
1.81		1.0.0.2		0			0			107
1.81		7.0.0.2		0			0			107
1.815		1.0.0.2		0			0			108
1.815		7.0.0.2		0			0			108
1.82		1.0.0.2		0			0			108
1.82		7.0.0.2		0			0			108
1.825		1.0.0.2		0			0			109
1.825		7.0.0.2		0			0			109
1.83		1.0.0.2		0			0			109
1.83		7.0.0.2		0			0			109
1.835		1.0.0.2		0			0			110
1.835		7.0.0.2		0			0			110
1.84		1.0.0.2		0			0			110
1.84		7.0.0.2		0			0			110
1.845		1.0.0.2		0			0			111
1.845		7.0.0.2		0			0			111
1.85		1.0.0.2		0			0			111
1.85		7.0.0.2		0			0			111
1.855		1.0.0.2		0			0			112
1.855		7.0.0.2		0			0			112
1.86		1.0.0.2		0			0			112
1.86		7.0.0.2		0			0			112
1.865		1.0.0.2		0			0			113
1.865		7.0.0.2		0			0			113
1.87		1.0.0.2		0			0			113
1.87		7.0.0.2		0			0			113
1.875		1.0.0.2		0			0			114
1.875		7.0.0.2		0			0			114
1.88		1.0.0.2		0			0			114
1.88		7.0.0.2		0			0			114
1.885		1.0.0.2		0			0			115
1.885		7.0.0.2		0			0			115
1.89		1.0.0.2		0			0			115
1.89		7.0.0.2		0			0			115
1.895		1.0.0.2		0			0			116
1.895		7.0.0.2		0			0			116
1.9		1.0.0.2		0			0			116
1.9		7.0.0.2		0			0			116
1.905		1.0.0.2		0			0			117
1.905		7.0.0.2		0			0			117
1.91		1.0.0.2		0			0			117
1.91		7.0.0.2		0			0			117
1.915		1.0.0.2		0			0			118
1.915		7.0.0.2		0			0			118
1.92		1.0.0.2		0			0			118
1.92		7.0.0.2		0			0			118
1.925		1.0.0.2		0			0			119
1.925		7.0.0.2		0			0			119
1.93		1.0.0.2		0			0			119
1.93		7.0.0.2		0			0			119
1.935		1.0.0.2		0			0			120
1.935		7.0.0.2		0			0			120
1.94		1.0.0.2		0			0			120
1.94		7.0.0.2		0			0			120
1.945		1.0.0.2		0			0			121
1.945		7.0.0.2		0			0			121
1.95		1.0.0.2		0			0			121
1.95		7.0.0.2		0			0			121
1.955		1.0.0.2		0			0			122
1.955		7.0.0.2		0			0			122
1.96		1.0.0.2		0			0			122
1.96		7.0.0.2		0			0			122
1.965		1.0.0.2		0			0			123
1.965		7.0.0.2		0			0			123
1.97		1.0.0.2		0			0			123
1.97		7.0.0.2		0			0			123
1.975		1.0.0.2		0			0			124
1.975		7.0.0.2		0			0			124
1.98		1.0.0.2		0			0			124
1.98		7.0.0.2		0			0			124
1.985		1.0.0.2		0			0			125
1.985		7.0.0.2		0			0			125
1.99		1.0.0.2		0			0			125
1.99		7.0.0.2		0			0			125
1.995		1.0.0.2		0			0			126
1.995		7.0.0.2		0			0			126
2		1.0.0.2		0			0			126
2		7.0.0.2		0			0			126
2.005		1.0.0.2		0			0			127
2.005		7.0.0.2		0			0			127
2.01		1.0.0.2		0			0			127
2.01		7.0.0.2		0			0			127
2.015		1.0.0.2		0			0			128
2.015		7.0.0.2		0			0			128
2.02		1.0.0.2		0			0			128
2.02		7.0.0.2		0			0			128
2.025		1.0.0.2		0			0			129
2.025		7.0.0.2		0			0			129
2.03		1.0.0.2		0			0			129
2.03		7.0.0.2		0			0			129
2.035		1.0.0.2		0			0			130
2.035		7.0.0.2		0			0			130
2.04		1.0.0.2		0			0			130
2.04		7.0.0.2		0			0			130
2.045		1.0.0.2		0			0			131
2.045		7.0.0.2		0			0			131
2.05		1.0.0.2		0			0			131
2.05		7.0.0.2		0			0			131
2.055		1.0.0.2		0			0			132
2.055		7.0.0.2		0			0			132
2.06		1.0.0.2		0			0			132
2.06		7.0.0.2		0			0			132
